CAR_ID,品牌系列,车型名称,厂商指导价(元),经销商报价,厂商,级别,能源类型,环保标准,上市时间,最大功率(kW),最大扭矩(N·m),变速箱,车身结构,发动机,长*宽*高(mm),官方0-100km/h加速(s),最高车速(km/h),WLTC综合油耗(L/100km),整车质保,整备质量(kg),最大满载质量(kg),官方0-50km/h加速(s),WLTC纯电续航里程(km),电池快充时间(小时),电池慢充时间(小时),电池快充电量范围(%),电池慢充电量范围(%),电动机(Ps),最低荷电状态油耗(L/100km)WLTC,电能当量燃料消耗量(L/100km),CLTC纯电续航里程(km),最低荷电状态油耗(L/100km),油电综合燃料消耗量(L/100km),NEDC综合油耗(L/100km),NEDC纯电续航里程(km),实测0-100km/h加速(s),实测100-0km/h制动(m),实测油耗(L/100km),实测续航里程(km),最低荷电状态油耗(L/100km)NEDC,实测快充时间(小时),实测最低荷电状态油耗(L/100km),实测平均电耗(kWh/100km),实测电池快充电量范围(%),准拖挂车总质量(kg),首任车主质保政策,最低荷电状态油耗(L/100km)CLTC,官方100-0km/h制动(m)
64397,威然,威然 2024款 380TSI 旗舰版,40.28万,暂无报价,上汽大众,中大型MPV,汽油,国VI,2023.08,162,350,7挡湿式双离合,5门7座MPV,2.0T 220马力 L4,5346*1976*1781,,200,8.17,(标配)三年或10万公里,2190,2750,,,,,,,,,,,,,,,,,,,,,,,,,,,
71346,揽境,揽境 2025款 330TSI 两驱精英新境 众享款 6座,26.19万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2025.01,137,320,7挡湿式双离合,5门6座SUV,2.0T 186马力 L4,5152*2002*1795,10.8,200,7.88,(标配)三年或10万公里,2050,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,
68640,揽境,揽境 2025款 330TSI 两驱精英新境 众享款 7座,26.19万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2025.01,137,320,7挡湿式双离合,5门7座SUV,2.0T 186马力 L4,5152*2002*1795,10.8,200,7.88,(标配)三年或10万公里,2050,2580,,,,,,,,,,,,,,,,,,,,,,,,,,,
71349,揽境,揽境 2025款 330TSI 两驱豪华佳境 众享款 6座,28.19万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2025.01,137,320,7挡湿式双离合,5门6座SUV,2.0T 186马力 L4,5152*2002*1795,10.8,200,8.05,(标配)三年或10万公里,2050,2550,,,,,,,,,,,,,,,,,,,,,,,,,,,
68648,揽境,揽境 2025款 330TSI 两驱豪华佳境 众享款 7座,28.19万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2025.01,137,320,7挡湿式双离合,5门7座SUV,2.0T 186马力 L4,5152*2002*1795,10.8,200,8.05,(标配)三年或10万公里,2050,2630,,,,,,,,,,,,,,,,,,,,,,,,,,,
71340,揽境,揽境 2025款 380TSI 四驱豪华佳境Pro  众享款 6座,29.99万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2025.01,162,350,7挡湿式双离合,5门6座SUV,2.0T 220马力 L4,5152*2002*1795,9.2,200,8.65,(标配)三年或10万公里,2160,2670,,,,,,,,,,,,,,,,,,,,,,,,,,,
71341,揽境,揽境 2025款 380TSI 四驱豪华佳境Pro  众享款 7座,29.99万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2025.01,162,350,7挡湿式双离合,5门7座SUV,2.0T 220马力 L4,5152*2002*1795,9.2,200,8.65,(标配)三年或10万公里,2160,2730,,,,,,,,,,,,,,,,,,,,,,,,,,,
71345,揽境,揽境 2025款 380TSI 四驱R-Line拓境 众享款 6座,29.99万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2025.01,162,350,7挡湿式双离合,5门6座SUV,2.0T 220马力 L4,5152*2002*1795,9.2,200,8.82,(标配)三年或10万公里,2160,2670,,,,,,,,,,,,,,,,,,,,,,,,,,,
71342,揽境,揽境 2025款 380TSI 四驱R-Line拓境 众享款 7座,29.99万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2025.01,162,350,7挡湿式双离合,5门7座SUV,2.0T 220马力 L4,5152*2002*1795,9.2,200,8.82,(标配)三年或10万公里,2160,2730,,,,,,,,,,,,,,,,,,,,,,,,,,,
71344,揽境,揽境 2025款 380TSI 四驱旗舰胜境 众享款 6座,32.19万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2025.01,162,350,7挡湿式双离合,5门6座SUV,2.0T 220马力 L4,5152*2002*1795,9.2,200,8.65,(标配)三年或10万公里,2160,2670,,,,,,,,,,,,,,,,,,,,,,,,,,,
68642,揽境,揽境 2025款 380TSI 四驱旗舰胜境 众享款 7座,32.19万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2025.01,162,350,7挡湿式双离合,5门7座SUV,2.0T 220马力 L4,5152*2002*1795,9.2,200,8.65,(标配)三年或10万公里,2160,2730,,,,,,,,,,,,,,,,,,,,,,,,,,,
71348,揽境,揽境 2025款 530TSI 四驱旗舰胜境Pro 众享款 6座,36.19万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2025.01,220,500,7挡湿式双离合,5门6座SUV,2.5T 299马力 V6,5152*2002*1792,8.2,200,10.06,(标配)三年或10万公里,2240,2740,,,,,,,,,,,,,,,,,,,,,,,,,,,
68646,揽境,揽境 2025款 530TSI 四驱旗舰胜境Pro 众享款 7座,36.19万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2025.01,220,500,7挡湿式双离合,5门7座SUV,2.5T 299马力 V6,5152*2002*1792,8.2,200,10.06,(标配)三年或10万公里,2240,2790,,,,,,,,,,,,,,,,,,,,,,,,,,,
68641,揽境,揽境 2024款 380TSI 四驱豪华佳境Pro 众享款  6座,29.99万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2024.06,162,350,7挡湿式双离合,5门6座SUV,2.0T 220马力 L4,5152*2002*1795,9.2,200,8.65,(标配)三年或10万公里,2160,2670,,,,,,,,,,,,,,,,,,,,,,,,,,,
71343,揽境,揽境 2024款 380TSI 四驱豪华佳境Pro 众享款 7座,29.99万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2024.06,162,350,7挡湿式双离合,5门7座SUV,2.0T 220马力 L4,5152*2002*1795,9.2,200,8.65,(标配)三年或10万公里,2160,2730,,,,,,,,,,,,,,,,,,,,,,,,,,,
71351,揽境,揽境 2024款 380TSI 四驱R-Line拓境 众享款  6座,29.99万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2024.06,162,350,7挡湿式双离合,5门6座SUV,2.0T 220马力 L4,5152*2002*1795,9.2,200,8.82,(标配)三年或10万公里,2160,2670,,,,,,,,,,,,,,,,,,,,,,,,,,,
68645,揽境,揽境 2024款 380TSI 四驱R-Line拓境 众享款 7座,29.99万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2024.06,162,350,7挡湿式双离合,5门7座SUV,2.0T 220马力 L4,5152*2002*1795,9.2,200,8.82,(标配)三年或10万公里,2160,2730,,,,,,,,,,,,,,,,,,,,,,,,,,,
71350,揽境,揽境 2024款 380TSI 四驱旗舰胜境 众享款  6座,32.19万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2024.06,162,350,7挡湿式双离合,5门6座SUV,2.0T 220马力 L4,5152*2002*1795,9.2,200,8.65,(标配)三年或10万公里,2160,2670,,,,,,,,,,,,,,,,,,,,,,,,,,,
68639,揽境,揽境 2024款 380TSI 四驱旗舰胜境 众享款 7座,32.19万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2024.06,162,350,7挡湿式双离合,5门7座SUV,2.0T 220马力 L4,5152*2002*1795,9.2,200,8.65,(标配)三年或10万公里,2160,2730,,,,,,,,,,,,,,,,,,,,,,,,,,,
68647,揽境,揽境 2024款 530TSI 四驱旗舰胜境Pro 众享款  6座,36.19万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2024.06,220,500,7挡湿式双离合,5门6座SUV,2.5T 299马力 V6,5152*2002*1792,8.2,200,10.06,(标配)三年或10万公里,2240,2740,,,,,,,,,,,,,,,,,,,,,,,,,,,
71347,揽境,揽境 2024款 530TSI 四驱旗舰胜境Pro 众享款 7座,36.19万,暂无报价,一汽-大众,中大型SUV,汽油,国VI,2024.06,220,500,7挡湿式双离合,5门7座SUV,2.5T 299马力 V6,5152*2002*1792,8.2,200,10.06,(标配)三年或10万公里,2240,2790,,,,,,,,,,,,,,,,,,,,,,,,,,,
64933,凌渡,凌渡 2025款 凌渡L 280TSI DSG潮辣版,15.39万,暂无报价,上汽大众,紧凑型车,汽油,国VI,2024.10,110,250,7挡干式双离合,5门5座掀背车,1.4T 150马力 L4,4784*1831*1469,8.9,200,5.88,(标配)三年或10万公里,1450,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,
70122,凌渡,凌渡 2025款 凌渡L 280TSI DSG炫辣版,16.09万,暂无报价,上汽大众,紧凑型车,汽油,国VI,2024.10,110,250,7挡干式双离合,5门5座掀背车,1.4T 150马力 L4,4784*1831*1469,8.9,200,5.88,(标配)三年或10万公里,1450,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,
70120,凌渡,凌渡 2025款 凌渡L 280TSI DSG酷辣版,17.09万,暂无报价,上汽大众,紧凑型车,汽油,国VI,2024.10,110,250,7挡干式双离合,5门5座掀背车,1.4T 150马力 L4,4784*1831*1469,8.9,200,5.88,(标配)三年或10万公里,1450,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,
64555,凌渡,凌渡 2025款 凌渡L 280TSI DSG超辣旗舰版,19.09万,暂无报价,上汽大众,紧凑型车,汽油,国VI,2024.10,110,250,7挡干式双离合,5门5座掀背车,1.4T 150马力 L4,4784*1831*1469,8.9,200,5.88,(标配)三年或10万公里,1450,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,
70121,凌渡,凌渡 2024款 凌渡L 200TSI DSG潮辣版,14.39万,暂无报价,上汽大众,紧凑型车,汽油,国VI,2023.08,85,200,7挡干式双离合,5门5座掀背车,1.2T 116马力 L4,4784*1831*1469,,200,5.87,(标配)三年或10万公里,1415,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,
60621,凌渡,凌渡 2024款 凌渡L 280TSI DSG潮辣版,15.39万,暂无报价,上汽大众,紧凑型车,汽油,国VI,2023.09,110,250,7挡干式双离合,5门5座掀背车,1.4T 150马力 L4,4784*1831*1469,8.9,200,5.88,(标配)三年或10万公里,1450,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,
64556,凌渡,凌渡 2024款 凌渡L 280TSI DSG炫辣版,16.09万,暂无报价,上汽大众,紧凑型车,汽油,国VI,2023.09,110,250,7挡干式双离合,5门5座掀背车,1.4T 150马力 L4,4784*1831*1469,8.9,200,5.88,(标配)三年或10万公里,1450,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,
70123,凌渡,凌渡 2024款 凌渡L 280TSI DSG酷辣版,17.09万,暂无报价,上汽大众,紧凑型车,汽油,国VI,2023.09,110,250,7挡干式双离合,5门5座掀背车,1.4T 150马力 L4,4784*1831*1469,8.9,200,5.88,(标配)三年或10万公里,1450,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,
64932,凌渡,凌渡 2024款 凌渡L 280TSI DSG超辣旗舰版,19.09万,暂无报价,上汽大众,紧凑型车,汽油,国VI,2023.09,110,250,7挡干式双离合,5门5座掀背车,1.4T 150马力 L4,4784*1831*1469,8.9,200,5.88,(标配)三年或10万公里,1450,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,
63096,Polo,Polo 2023款 改款 Plus 1.5L 手动纵情乐活版,9.09万,暂无报价,上汽大众,小型车,汽油,国VI,2023.05,81,141,5挡手动,5门5座两厢车,1.5L 110马力 L4,4053*1740*1449,,190,5.60,(标配)三年或10万公里,1135,1565,,,,,,,,,,,,,,,,,,,,,,,,,,,
63097,Polo,Polo 2023款 改款 Plus 1.5L 自动纵情乐活版,10.09万,暂无报价,上汽大众,小型车,汽油,国VI,2023.05,81,141,6挡手自一体,5门5座两厢车,1.5L 110马力 L4,4053*1740*1449,,182,5.90,(标配)三年或10万公里,1180,1610,,,,,,,,,,,,,,,,,,,,,,,,,,,
63095,Polo,Polo 2023款 改款 Plus 1.5L 自动全景乐享版,11.09万,暂无报价,上汽大众,小型车,汽油,国VI,2023.05,81,141,6挡手自一体,5门5座两厢车,1.5L 110马力 L4,4053*1740*1449,,182,5.90,(标配)三年或10万公里,1180,1610,,,,,,,,,,,,,,,,,,,,,,,,,,,
62295,Polo,Polo 2023款 改款 Plus 1.5L 自动炫彩科技版,11.69万,暂无报价,上汽大众,小型车,汽油,国VI,2023.05,81,141,6挡手自一体,5门5座两厢车,1.5L 110马力 L4,4053*1740*1449,,182,5.90,(标配)三年或10万公里,1180,1610,,,,,,,,,,,,,,,,,,,,,,,,,,,
63047,Polo,Polo 2023款 改款 Plus 1.5L 自动潮酷智尊版,12.49万,暂无报价,上汽大众,小型车,汽油,国VI,2023.05,81,141,6挡手自一体,5门5座两厢车,1.5L 110马力 L4,4053*1740*1449,,182,5.90,(标配)三年或10万公里,1180,1610,,,,,,,,,,,,,,,,,,,,,,,,,,,
61859,高尔夫GTI,高尔夫GTI 2025款 380TSI DSG GTI,20.99万,暂无报价,一汽-大众,紧凑型车,汽油,国VI,2024.11,162,350,7挡湿式双离合,5门5座两厢车,2.0T 220马力 L4,4289*1788*1468,6.9,230,6.82,(标配)三年或10万公里,1464,1930,,,,,,,,,,,,,,,,,,,,,,,,,,,
67314,高尔夫GTI,高尔夫 2023款 380TSI DSG GTI,22.98万,暂无报价,一汽-大众,紧凑型车,汽油,国VI,2023.02,162,350,7挡湿式双离合,5门5座两厢车,2.0T 220马力 L4,4296*1788*1471,7.2,230,6.80,(标配)三年或10万公里,1477,1940,,,,,,,,,,,,,,,,,,,,,,,,,,,
71027,T-ROC探歌,T-ROC探歌 2025款 280TSI DSG两驱时光版,15.89万,暂无报价,一汽-大众,紧凑型SUV,汽油,国VI,2024.12,110,250,7挡干式双离合,5门5座SUV,1.4T 150马力 L4,4336*1819*1592,9.5,200,6.4,(标配)三年或10万公里,1404,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,
71026,T-ROC探歌,T-ROC探歌 2025款 300TSI DSG两驱辰光版,16.99万,暂无报价,一汽-大众,紧凑型SUV,汽油,国VI,2024.12,118,250,7挡干式双离合,5门5座SUV,1.5T 160马力 L4,4319*1819*1592,9.4,200,6.1,(标配)三年或10万公里,1416,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,
72574,T-ROC探歌,T-ROC探歌 2025款 300TSI DSG两驱星光版,17.87万,暂无报价,一汽-大众,紧凑型SUV,汽油,国VI,2024.12,118,250,7挡干式双离合,5门5座SUV,1.5T 160马力 L4,4319*1819*1592,9.4,200,6.1,(标配)三年或10万公里,1416,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,
72576,T-ROC探歌,T-ROC探歌 2025款 改款 280TSI DSG两驱时光版,15.89万,暂无报价,一汽-大众,紧凑型SUV,汽油,国VI,2025.04,110,250,7挡干式双离合,5门5座SUV,1.4T 150马力 L4,4336*1819*1592,9.5,200,6.4,(标配)三年或10万公里,1404,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,
71025,T-ROC探歌,T-ROC探歌 2025款 改款 300TSI DSG两驱辰光版,16.99万,暂无报价,一汽-大众,紧凑型SUV,汽油,国VI,2025.04,118,250,7挡干式双离合,5门5座SUV,1.5T 160马力 L4,4319*1819*1592,9.4,200,6.1,(标配)三年或10万公里,1416,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,
72575,T-ROC探歌,T-ROC探歌 2025款 改款 300TSI DSG两驱星光版,17.87万,暂无报价,一汽-大众,紧凑型SUV,汽油,国VI,2025.04,118,250,7挡干式双离合,5门5座SUV,1.5T 160马力 L4,4319*1819*1592,9.4,200,6.1,(标配)三年或10万公里,1416,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,
70812,ID.4 CROZZ,ID.4 CROZZ 2025款 纯享版,14.99万,暂无报价,一汽-大众,紧凑型SUV,纯电动,,2025.01,125,310,,5门5座SUV,,4592*1852*1629,,160,,(标配)三年或10万公里,1945,2420,3.1,,0.67,8.5,80,,170,,1.52,442,,,,,,,,,,,,,,,,,
71288,ID.4 CROZZ,ID.4 CROZZ 2025款 长续航PURE+版,18.59万,暂无报价,一汽-大众,紧凑型SUV,纯电动,,2025.01,170,310,,5门5座SUV,,4592*1852*1629,,160,,(标配)三年或10万公里,2130,2600,3.2,,0.67,12.5,80,,231,,1.65,601,,,,,,,,,,,,,,,,,
71287,ID.4 CROZZ,ID.4 CROZZ 2025款 长续航暗黑骑士PRO版,20.76万,暂无报价,一汽-大众,紧凑型SUV,纯电动,,2025.01,170,310,,5门5座SUV,,4592*1852*1629,,160,,(标配)三年或10万公里,2130,2600,3.2,,0.67,12.5,80,,231,,1.65,601,,,,,,,,,,,,,,,,,
71289,ID.4 CROZZ,ID.4 CROZZ 2025款 高性能暗黑骑士PRIME版,24.36万,暂无报价,一汽-大众,紧凑型SUV,纯电动,,2025.01,230,460,,5门5座SUV,,4592*1852*1629,,160,,(标配)三年或10万公里,2254,2730,2.6,,0.67,12.5,80,,313,,1.76,560,,,,,,,,,,,,,,,,,
66302,ID.4 X,ID.4 X 2025款 聪明款 纯净智享版,15.9888万,暂无报价,上汽大众,紧凑型SUV,纯电动,,2024.07,125,310,,5门5座SUV,,4612*1852*1640,,160,,(标配)三年或10万公里,1960,2420,3.1,,0.67,8.5,0-80,0-100,170,,1.58,425,,,,,,,,,,,,,,,,,
66304,ID.4 X,ID.4 X 2025款 聪明款 出众版,16.7388万,暂无报价,上汽大众,紧凑型SUV,纯电动,,2025.03,125,310,,5门5座SUV,,4612*1852*1640,,160,,(标配)三年或10万公里,1960,2420,3.1,,0.67,8.5,0-80,0-100,170,,1.58,425,,,,,,,,,,,,,,,,,
69275,ID.4 X,ID.4 X 2025款 聪明款 纯净长续航版,19.5888万,暂无报价,上汽大众,紧凑型SUV,纯电动,,2024.07,170,310,,5门5座SUV,,4612*1852*1640,,160,,(标配)三年或10万公里,2120,2580,3.2,,0.67,12.5,0-80,0-100,231,,1.64,601,,,,,,,,,,,,,,,,,
69274,ID.4 X,ID.4 X 2025款 聪明款 极智长续航版,21.1888万,暂无报价,上汽大众,紧凑型SUV,纯电动,,2024.07,170,310,,5门5座SUV,,4612*1852*1640,,160,,(标配)三年或10万公里,2120,2580,3.2,,0.67,12.5,0-80,0-100,231,,1.64,601,,,,,,,,,,,,,,,,,
66305,ID.4 X,ID.4 X 2024款 纯净智享版,19.5888万,暂无报价,上汽大众,紧凑型SUV,纯电动,,2024.01,125,310,,5门5座SUV,,4612*1852*1640,,160,,(标配)三年或10万公里,1960,2420,3.1,,0.67,8.5,0-80,0-100,170,,1.58,425,,,,,,,,,,,,,,,,,
69276,ID.4 X,ID.4 X 2024款 纯净长续航版,24.1888万,暂无报价,上汽大众,紧凑型SUV,纯电动,,2024.01,150,310,,5门5座SUV,,4612*1852*1640,,160,,(标配)三年或10万公里,2120,2580,3.2,,0.67,12.5,0-80,0-100,204,,1.64,601,,,,,,,,,,,,,,,,,
72043,ID.4 X,ID.4 X 2024款 极智长续航版,25.7888万,暂无报价,上汽大众,紧凑型SUV,纯电动,,2024.01,150,310,,5门5座SUV,,4612*1852*1640,,160,,(标配)三年或10万公里,2120,2580,3.2,,0.67,12.5,0-80,0-100,204,,1.64,601,,,,,,,,,,,,,,,,,
66303,ID.4 X,ID.4 X 2024款 劲能四驱版,28.3388万,暂无报价,上汽大众,紧凑型SUV,纯电动,,2024.01,230,472,,5门5座SUV,,4612*1852*1640,,160,,(标配)三年或10万公里,2250,2710,2.6,,0.67,12.5,0-80,0-100,313,,1.79,555,,,,,,,,,,,,,,,,,
63282,途安,途安 2022款 途安L 280TSI DSG舒适版 7座,16.68万,暂无报价,上汽大众,紧凑型MPV,汽油,国VI,2023.10,110,250,7挡干式双离合,5门7座MPV,1.4T 150马力 L4,4527*1829*1659,9.9,190,6.46,(标配)三年或10万公里,1515,2055,,,,,,,,,,,,,,,,,,,,,,,,,,,
65378,途安,途安 2022款 途安L 280TSI DSG拓界版 7座,17.88万,暂无报价,上汽大众,紧凑型MPV,汽油,国VI,2023.10,110,250,7挡干式双离合,5门7座MPV,1.4T 150马力 L4,4537*1834*1682,9.9,190,6.67,(标配)三年或10万公里,1575,2115,,,,,,,,,,,,,,,,,,,,,,,,,,,
65377,途安,途安 2022款 途安L 280TSI DSG拓界版 6座,17.88万,暂无报价,上汽大众,紧凑型MPV,汽油,国VI,2023.10,110,250,7挡干式双离合,5门6座MPV,1.4T 150马力 L4,4537*1834*1682,9.9,190,6.67,(标配)三年或10万公里,1565,2105,,,,,,,,,,,,,,,,,,,,,,,,,,,
63118,途安,途安 2022款 途安L 280TSI DSG拓界豪华版 7座,19.58万,暂无报价,上汽大众,紧凑型MPV,汽油,国VI,2023.10,110,250,7挡干式双离合,5门7座MPV,1.4T 150马力 L4,4537*1834*1682,9.9,190,6.67,(标配)三年或10万公里,1575,2115,,,,,,,,,,,,,,,,,,,,,,,,,,,
63117,途安,途安 2022款 途安L 280TSI DSG拓界豪华版 6座,19.58万,暂无报价,上汽大众,紧凑型MPV,汽油,国VI,2023.10,110,250,7挡干式双离合,5门6座MPV,1.4T 150马力 L4,4537*1834*1682,9.9,190,6.67,(标配)三年或10万公里,1565,2105,,,,,,,,,,,,,,,,,,,,,,,,,,,
64849,探影,探影 2023款 200TSI DSG 悦智联版,14.39万,暂无报价,一汽-大众,小型SUV,汽油,国VI,2023.09,85,200,7挡干式双离合,5门5座SUV,1.2T 116马力 L4,4194*1760*1601,10.6,187,6.34,(标配)三年或10万公里,1305,1740,,,,,,,,,,,,,5.6,,,,,,,,,,,,,,
64850,探影,探影 2023款 200TSI DSG R-Line智联版,14.69万,暂无报价,一汽-大众,小型SUV,汽油,国VI,2023.09,85,200,7挡干式双离合,5门5座SUV,1.2T 116马力 L4,4194*1760*1601,10.6,187,6.34,(标配)三年或10万公里,1305,1740,,,,,,,,,,,,,5.6,,,,,,,,,,,,,,
63094,途铠,途铠 2023款 改款 1.5L 手动风尚版,11.59万,暂无报价,上汽大众,小型SUV,汽油,国VI,2023.05,81,141,5挡手动,5门5座SUV,1.5L 110马力 L4,4218*1760*1599,,185,6.07,(标配)三年或10万公里,1215,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,
60102,途铠,途铠 2023款 改款 1.5L 自动风尚版,12.89万,暂无报价,上汽大众,小型SUV,汽油,国VI,2023.05,81,141,6挡手自一体,5门5座SUV,1.5L 110马力 L4,4218*1760*1599,,182,6.37,(标配)三年或10万公里,1275,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,
63565,途铠,途铠 2023款 改款 1.5L 自动舒适版,14.09万,暂无报价,上汽大众,小型SUV,汽油,国VI,2023.05,81,141,6挡手自一体,5门5座SUV,1.5L 110马力 L4,4218*1760*1599,,182,6.37,(标配)三年或10万公里,1275,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,
63092,途铠,途铠 2023款 300TSI DSG舒适版,14.99万,暂无报价,上汽大众,小型SUV,汽油,国VI,2023.06,118,250,7挡干式双离合,5门5座SUV,1.5T 160马力 L4,4218*1760*1599,,190,5.66,(标配)三年或10万公里,1335,1765,,,,,,,,,,,,,,,,,,,,,,,,,,,
63093,途铠,途铠 2023款 300TSI DSG豪华版,16.19万,暂无报价,上汽大众,小型SUV,汽油,国VI,2023.06,118,250,7挡干式双离合,5门5座SUV,1.5T 160马力 L4,4218*1760*1599,,190,5.66,(标配)三年或10万公里,1335,1765,,,,,,,,,,,,,,,,,,,,,,,,,,,
50920,Arteon,Arteon 2022款 2.0T Shooting Brake R-Line,34.80万,暂无报价,大众(进口),中型车,汽油,国VI,2022.04,140,320,7挡湿式双离合,5门5座旅行车,2.0T 190马力 L4,4866*1871*1447,,228,7.14,(标配)三年或10万公里,1634,2160,,,,,,,,,,,,,,,,,,,,,,,,,,,
65987,大众ID.7 VIZZION,大众ID.7 VIZZION 2024款 AIR,22.7777万,暂无报价,一汽-大众,中型车,纯电动,,2023.12,150,310,,5门5座掀背车,,4956*1862*1537,,155,,(标配)三年或10万公里,2122,2590,,,,,,,204,,1.55,642,,,,,,,,,,,,,,,,,
62442,大众ID.7 VIZZION,大众ID.7 VIZZION 2024款 首发版,23.0777万,暂无报价,一汽-大众,中型车,纯电动,,2023.12,150,310,,5门5座掀背车,,4956*1862*1537,,155,,(标配)三年或10万公里,2122,2590,,,,,,,204,,1.55,642,,,,,,,,,,,,,,,,,
62621,大众ID.7 VIZZION,大众ID.7 VIZZION 2024款 PRO,23.7777万,暂无报价,一汽-大众,中型车,纯电动,,2023.12,150,310,,5门5座掀背车,,4956*1862*1537,,155,,(标配)三年或10万公里,2122,2590,,,,,,,204,,1.55,642,,,,,,,,,,,,,,,,,
66190,大众ID.7 VIZZION,大众ID.7 VIZZION 2024款 PRIME,26.2777万,暂无报价,一汽-大众,中型车,纯电动,,2023.12,230,472,,5门5座掀背车,,4956*1862*1537,,155,,(标配)三年或10万公里,2232,2700,,,,,,,313,,1.74,570,,,,,,,,,,,,,,,,,
50921,蔚揽,蔚揽 2021款 2.0T 舒行版,26.48万,暂无报价,大众(进口),中型车,汽油,国VI,2021.08,140,320,7挡湿式双离合,5门5座旅行车,2.0T 190马力 L4,4773*1832*1501,8.8,210,6.98,(标配)三年或10万公里,1564,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,
50780,蔚揽,蔚揽 2021款 2.0T 畅行版,29.38万,暂无报价,大众(进口),中型车,汽油,国VI,2021.08,140,320,7挡湿式双离合,5门5座旅行车,2.0T 190马力 L4,4773*1832*1516,8.8,210,6.98,(标配)三年或10万公里,1615,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,
50922,蔚揽,蔚揽 2021款 2.0T 纵行版,33.88万,暂无报价,大众(进口),中型车,汽油,国VI,2021.08,140,320,7挡湿式双离合,5门5座旅行车,2.0T 190马力 L4,4773*1832*1516,8.8,210,6.98,(标配)三年或10万公里,1615,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,
67824,ID.6 CROZZ,ID.6 CROZZ 2024款 PURE,20.59万,暂无报价,一汽-大众,中大型SUV,纯电动,,2023.09,132,310,,5门7座SUV,,4891*1848*1679,,160,,(标配)三年或10万公里,2161,2730,3.4,,0.67,9.5,80,,180,,,480,,,,,,,,,,,,,,,,,
67826,ID.6 CROZZ,ID.6 CROZZ 2024款 改款 PURE+,22.99万,暂无报价,一汽-大众,中大型SUV,纯电动,,2024.04,150,310,,5门7座SUV,,4891*1848*1679,,160,,(标配)三年或10万公里,2290,2880,3.5,,0.67,12.5,80,,204,,,601,,,,,,,,,,,,,,,,,
67825,ID.6 CROZZ,ID.6 CROZZ 2024款 改款 PRO,24.09万,暂无报价,一汽-大众,中大型SUV,纯电动,,2024.04,150,310,,5门7座SUV,,4891*1848*1679,,160,,(标配)三年或10万公里,2290,2880,3.5,,0.67,12.5,80,,204,,,601,,,,,,,,,,,,,,,,,
64678,ID.6 CROZZ,ID.6 CROZZ 2024款 改款 PRIME,28.39万,暂无报价,一汽-大众,中大型SUV,纯电动,,2024.04,230,472,,5门6座SUV,,4891*1848*1679,,160,,(标配)三年或10万公里,2383,2900,2.6,,0.67,12.5,80,,313,,,560,,,,,,,,,,,,,,,,,
62714,ID.6 X,ID.6 X 2023款 升级款 纯净版,25.9888万,暂无报价,上汽大众,中大型SUV,纯电动,,2023.04,132,310,,5门7座SUV,,4876*1848*1680,,160,,(标配)三年或10万公里,2150,2710,3.4,,0.67,9.5,0-80,0-100,180,,1.65,460,,,,,,,,,,,,,,,,,
